Report Datetime,Game Datetime,Game Date,Game Time,Matchup,Team,Player Name,Current Status,Reasons
83,2022-10-28 17:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,New Orleans Pelicans,"Jones, Herbert",Questionable,Injury/Illness - Right Knee; Hyperextension
84,2022-10-28 17:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,New Orleans Pelicans,"Lewis Jr., Kira",Out,Injury/Illness - Right Knee; ACL Injury Recovery
85,2022-10-28 17:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,New Orleans Pelicans,"Liddell, E.J.",Out,Injury/Illness - Right Knee; ACL Injury Recovery
86,2022-10-28 17:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,New Orleans Pelicans,"McCollum, CJ",Questionable,Injury/Illness - Right Third PIP; Sprain
87,2022-10-28 17:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,New Orleans Pelicans,"Williamson, Zion",Questionable,Injury/Illness - Right Posterior Hip / Low Back; Contusion
88,2022-10-28 17:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,Phoenix Suns,"Crowder, Jae",Out,Not With Team
89,2022-10-28 17:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,Phoenix Suns,"Wainright, Ish",Doubtful,Injury/Illness - Low Back; Pain
90,2022-10-28 17:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,Golden State Warriors,"DiVincenzo, Donte",Out,Injury/Illness - Left Hamstring; Strain
91,2022-10-28 17:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,Golden State Warriors,"Iguodala, Andre",Out,Injury/Illness - Left Hip; Injury Management
92,2022-10-28 17:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),IND@BKN,Brooklyn Nets,"Curry, Seth",Questionable,Injury/Illness - Left Ankle; Injury Recovery
93,2022-10-28 17:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),IND@BKN,Brooklyn Nets,"Warren, T.J.",Out,Injury/Illness - Left Foot; Injury Recovery
94,2022-10-28 17:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),OKC@DAL,Dallas Mavericks,"Bertans, Davis",Out,Injury/Illness - Right Knee; Effusion
95,2022-10-28 17:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),OKC@DAL,Dallas Mavericks,"Ntilikina, Frank",Out,Injury/Illness - Right Ankle; Effusion
96,2022-10-28 17:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),OKC@DAL,Oklahoma City Thunder,"Giddey, Josh",Out,Injury/Illness - Right Ankle; Sprain
97,2022-10-28 17:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),OKC@DAL,Oklahoma City Thunder,"Holmgren, Chet",Out,Injury/Illness - Right Foot; Surgery
98,2022-10-28 17:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),OKC@DAL,Oklahoma City Thunder,"Williams, Jalen",Out,Injury/Illness - Right Orbital Bone; Fracture
0,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),ATL@DET,Atlanta Hawks,"Bogdanovic, Bogdan",Out,Injury/Illness - Right Knee; Injury Recovery
1,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),ATL@DET,Detroit Pistons,"Bagley III, Marvin",Out,Injury/Illness - Right Knee; Sprain
2,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),ATL@DET,Detroit Pistons,"Boeheim, Buddy",Out,G League - Two-Way
3,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),ATL@DET,Detroit Pistons,"Burks, Alec",Out,Injury/Illness - Left Navicular; Fracture
4,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),ATL@DET,Detroit Pistons,"Ivey, Jaden",Available,Injury/Illness - Illness; Non-Covid
5,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),ATL@DET,Detroit Pistons,"Key, Braxton",Out,G League - Two-Way
6,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Charlotte Hornets,"Ball, LaMelo",Out,Injury/Illness - Left Ankle; Sprain
7,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Charlotte Hornets,"Martin, Cody",Out,Injury/Illness - Left Quad; Soreness
8,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Charlotte Hornets,"Rozier, Terry",Out,Injury/Illness - Right Ankle; Sprain
9,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Orlando Magic,"Anthony, Cole",Out,Injury/Illness - Right Internal Oblique; Injury
10,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Orlando Magic,"Fultz, Markelle",Out,Injury/Illness - Left Big Toe; Fracture
11,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Orlando Magic,"Harris, Gary",Out,Injury/Illness - Left Knee; Injury recovery
12,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Orlando Magic,"Isaac, Jonathan",Out,Injury/Illness - Left Knee; Injury recovery
13,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Orlando Magic,"Suggs, Jalen",Out,Injury/Illness - Right Ankle; Sprain
14,2022-10-28 18:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Orlando Magic,"Wagner, Moritz",Out,Injury/Illness - Right Midfoot; Sprain
15,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Boston Celtics,"Davison, JD",Out,G League - Two-Way
16,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Boston Celtics,"Gallinari, Danilo",Out,Injury/Illness - Left Knee; ACL Repair
17,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Boston Celtics,"Kabengele, Mfiondu",Out,G League - Two-Way
18,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Boston Celtics,"Williams III, Robert",Out,Injury/Illness - Left Knee; Surgery
19,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Boston Celtics,"Williams, Grant",Out,League Suspension
20,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Cleveland Cavaliers,"Diakite, Mamadi",Out,G League - Two-Way
21,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Cleveland Cavaliers,"Garland, Darius",Out,Injury/Illness - Left Eye; Laceration
22,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Cleveland Cavaliers,"Mobley, Isaiah",Out,G League - Two-Way
23,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Cleveland Cavaliers,"Rubio, Ricky",Out,Injury/Illness - Left Knee; ACL Surgery
24,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Cleveland Cavaliers,"Windler, Dylan",Out,Injury/Illness - Right Ankle; Sprain
25,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),IND@WAS,Indiana Pacers,"Brown, Kendall",Out,G League - Two-Way
26,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),IND@WAS,Indiana Pacers,"Queen, Trevelin",Out,G League - Two-Way
27,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),IND@WAS,Indiana Pacers,"Theis, Daniel",Out,Injury/Illness - Right Knee; Sore
28,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),IND@WAS,Washington Wizards,"Kispert, Corey",Out,Injury/Illness - Left Ankle; Left ankle sprain
29,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),IND@WAS,Washington Wizards,"Wright, Delon",Out,Injury/Illness - Right Hamstring; Right hamstring strain
30,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),PHI@TOR,Philadelphia 76ers,"Champagnie, Julian",Out,G League - Two-Way
31,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),PHI@TOR,Philadelphia 76ers,"Embiid, Joel",Questionable,Injury/Illness - Right Knee; Injury Recovery
32,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),PHI@TOR,Philadelphia 76ers,"Foster Jr., Michael",Out,G League - Two-Way
33,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),PHI@TOR,Toronto Raptors,"Dowtin, Jeff",Out,G League - Two-Way
34,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),PHI@TOR,Toronto Raptors,"Harper Jr., Ron",Out,G League - Two-Way
35,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),PHI@TOR,Toronto Raptors,"Porter Jr., Otto",Out,Personal Reasons
36,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),LAL@MIN,Los Angeles Lakers,"Bryant, Thomas",Out,Injury/Illness - Left Ucl; Repair
37,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),LAL@MIN,Los Angeles Lakers,"Davis, Anthony",Out,Injury/Illness - Low Back; Tightness
38,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),LAL@MIN,Los Angeles Lakers,"James, LeBron",Available,Injury/Illness - Left Foot; Soreness
39,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),LAL@MIN,Los Angeles Lakers,"Pippen Jr., Scotty",Out,G League - Two-Way
40,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),LAL@MIN,Los Angeles Lakers,"Schroder, Dennis",Out,Injury/Illness - Right Ucl; Repair
41,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),LAL@MIN,Los Angeles Lakers,"Swider, Cole",Out,G League - Two-Way
42,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),LAL@MIN,Los Angeles Lakers,"Toscano-Anderson, Juan",Out,Injury/Illness - Left Ankle; Sprain
43,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),LAL@MIN,Los Angeles Lakers,"Westbrook, Russell",Available,Injury/Illness - Left Hamstring; Soreness
44,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),LAL@MIN,Minnesota Timberwolves,"Anderson, Kyle",Questionable,Injury/Illness - Back; Spasms
45,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),LAL@MIN,Minnesota Timberwolves,"Garza, Luka",Out,G League - Two-Way
46,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),LAL@MIN,Minnesota Timberwolves,"Minott, Josh",Out,G League - On Assignment
47,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),LAL@MIN,Minnesota Timberwolves,"Moore Jr., Wendell",Out,G League - On Assignment
48,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),NYK@MIL,Milwaukee Bucks,"Connaughton, Pat",Out,Injury/Illness - Right Calf; Strain
49,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),NYK@MIL,Milwaukee Bucks,"Green, A.J.",Out,G League - Two-Way
50,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),NYK@MIL,Milwaukee Bucks,"Ingles, Joe",Out,Injury/Illness - Left Knee; ACL Surgery
51,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),NYK@MIL,Milwaukee Bucks,"Middleton, Khris",Out,Injury/Illness - Left Wrist; Ligament Surgery
52,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),NYK@MIL,New York Knicks,"Grimes, Quentin",Out,Injury/Illness - Left Foot; Sore
53,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),NYK@MIL,New York Knicks,"Hunt, Feron",Out,G League - Two-Way
54,2022-10-28 18:30:00,2022-10-28 20:00:00,10/28/2022,08:00 (ET),NYK@MIL,New York Knicks,"Keels, Trevor",Out,G League - Two-Way
55,2022-10-28 18:30:00,2022-10-28 20:30:00,10/28/2022,08:30 (ET),CHI@SAS,Chicago Bulls,"Antetokounmpo, Kostas",Out,G League - Two-Way
56,2022-10-28 18:30:00,2022-10-28 20:30:00,10/28/2022,08:30 (ET),CHI@SAS,Chicago Bulls,"Ball, Lonzo",Out,Injury/Illness - Left Knee; Surgery
57,2022-10-28 18:30:00,2022-10-28 20:30:00,10/28/2022,08:30 (ET),CHI@SAS,Chicago Bulls,"LaVine, Zach",Questionable,Injury/Illness - Left Knee; Injury Management
58,2022-10-28 18:30:00,2022-10-28 20:30:00,10/28/2022,08:30 (ET),CHI@SAS,Chicago Bulls,"Simonovic, Marko",Out,G League - On Assignment
59,2022-10-28 18:30:00,2022-10-28 20:30:00,10/28/2022,08:30 (ET),CHI@SAS,San Antonio Spurs,"Barlow, Dominick",Out,G League - Two-Way
60,2022-10-28 18:30:00,2022-10-28 20:30:00,10/28/2022,08:30 (ET),CHI@SAS,San Antonio Spurs,"Bassey, Charles",Out,G League - Two-Way
61,2022-10-28 18:30:00,2022-10-28 20:30:00,10/28/2022,08:30 (ET),CHI@SAS,San Antonio Spurs,"Primo, Joshua",Out,Injury/Illness - Left Glute; Soreness
62,2022-10-28 18:30:00,2022-10-28 20:30:00,10/28/2022,08:30 (ET),CHI@SAS,San Antonio Spurs,"Vassell, Devin",Out,Injury/Illness - Left Knee; Soreness
63,2022-10-28 18:30:00,2022-10-28 21:00:00,10/28/2022,09:00 (ET),UTA@DEN,Denver Nuggets,"Caldwell-Pope, Kentavious",Questionable,Injury/Illness - Left Ankle; Sprain
64,2022-10-28 18:30:00,2022-10-28 21:00:00,10/28/2022,09:00 (ET),UTA@DEN,Denver Nuggets,"Gillespie, Collin",Out,Injury/Illness - Right Lower Leg; Fracture
65,2022-10-28 18:30:00,2022-10-28 21:00:00,10/28/2022,09:00 (ET),UTA@DEN,Denver Nuggets,"Porter Jr., Michael",Questionable,Injury/Illness - Lumbar Spine; Injury Management
66,2022-10-28 18:30:00,2022-10-28 21:00:00,10/28/2022,09:00 (ET),UTA@DEN,Denver Nuggets,"Reed, Davon",Questionable,Personal Reasons
67,2022-10-28 18:30:00,2022-10-28 21:00:00,10/28/2022,09:00 (ET),UTA@DEN,Utah Jazz,"Fontecchio, Simone",Out,Health and Safety Protocols
68,2022-10-28 18:30:00,2022-10-28 21:00:00,10/28/2022,09:00 (ET),UTA@DEN,Utah Jazz,"Gay, Rudy",Out,Health and Safety Protocols
69,2022-10-28 18:30:00,2022-10-28 21:00:00,10/28/2022,09:00 (ET),UTA@DEN,Utah Jazz,"Juzang, Johnny",Out,G League - Two-Way
70,2022-10-28 18:30:00,2022-10-28 21:00:00,10/28/2022,09:00 (ET),UTA@DEN,Utah Jazz,"Kessler, Walker",Questionable,Injury/Illness - N/A; illness
71,2022-10-28 18:30:00,2022-10-28 21:00:00,10/28/2022,09:00 (ET),UTA@DEN,Utah Jazz,"Sexton, Collin",Questionable,Injury/Illness - Left Oblique; Contusion
72,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),HOU@POR,Houston Rockets,"Days, Darius",Out,G League - Two-Way
73,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),HOU@POR,Houston Rockets,"Fernando, Bruno",Out,Injury/Illness - Left Knee; Soreness
74,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),HOU@POR,Houston Rockets,"Porter Jr., Kevin",Probable,Injury/Illness - Right Quad; Contusion
75,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),HOU@POR,Houston Rockets,"Sengun, Alperen",Probable,Injury/Illness - Illness; Illness
76,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),HOU@POR,Houston Rockets,"Washington Jr., TyTy",Out,Injury/Illness - Left Knee; Sprain
77,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),HOU@POR,Portland Trail Blazers,"Lillard, Damian",Out,Injury/Illness - Right Calf; Strain
78,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),HOU@POR,Portland Trail Blazers,"Payton II, Gary",Out,Return to Competition Reconditioning
79,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),HOU@POR,Portland Trail Blazers,"Sarr, Olivier",Out,Injury/Illness - Right Wrist; Sprain
80,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),HOU@POR,Portland Trail Blazers,"Watford, Trendon",Out,Injury/Illness - Right Hip; Flexor Strain
81,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,New Orleans Pelicans,"Alvarado, Jose",Questionable,Injury/Illness - Low Back; Spasms
82,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,New Orleans Pelicans,"Daniels, Dyson",Questionable,Injury/Illness - Left Ankle; Sprain
83,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,New Orleans Pelicans,"Ingram, Brandon",Out,Injury/Illness - Concussion; Protocols
84,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,New Orleans Pelicans,"Jones, Herbert",Questionable,Injury/Illness - Right Knee; Hyperextension
85,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,New Orleans Pelicans,"Lewis Jr., Kira",Out,Injury/Illness - Right Knee; ACL Injury Recovery
86,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,New Orleans Pelicans,"Liddell, E.J.",Out,Injury/Illness - Right Knee; ACL Injury Recovery
87,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,New Orleans Pelicans,"McCollum, CJ",Questionable,Injury/Illness - Right Third PIP; Sprain
88,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,New Orleans Pelicans,"Williamson, Zion",Questionable,Injury/Illness - Right Posterior Hip / Low Back; Contusion
89,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,Phoenix Suns,"Crowder, Jae",Out,Not With Team
90,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,Phoenix Suns,"Wainright, Ish",Doubtful,Injury/Illness - Low Back; Pain
91,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,Golden State Warriors,"DiVincenzo, Donte",Out,Injury/Illness - Left Hamstring; Strain
92,2022-10-28 18:30:00,2022-10-28 22:00:00,10/28/2022,10:00 (ET),NOP@PHX,Golden State Warriors,"Iguodala, Andre",Out,Injury/Illness - Left Hip; Injury Management
93,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),IND@BKN,Brooklyn Nets,"Curry, Seth",Questionable,Injury/Illness - Left Ankle; Injury Recovery
94,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),IND@BKN,Brooklyn Nets,"Warren, T.J.",Out,Injury/Illness - Left Foot; Injury Recovery
95,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),OKC@DAL,Dallas Mavericks,"Bertans, Davis",Out,Injury/Illness - Right Knee; Effusion
96,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),OKC@DAL,Dallas Mavericks,"Ntilikina, Frank",Out,Injury/Illness - Right Ankle; Effusion
97,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),OKC@DAL,Oklahoma City Thunder,"Giddey, Josh",Out,Injury/Illness - Right Ankle; Sprain
98,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),OKC@DAL,Oklahoma City Thunder,"Holmgren, Chet",Out,Injury/Illness - Right Foot; Surgery
99,2022-10-28 18:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),OKC@DAL,Oklahoma City Thunder,"Williams, Jalen",Out,Injury/Illness - Right Orbital Bone; Fracture
0,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),ATL@DET,Atlanta Hawks,"Bogdanovic, Bogdan",Out,Injury/Illness - Right Knee; Injury Recovery
1,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),ATL@DET,Detroit Pistons,"Bagley III, Marvin",Out,Injury/Illness - Right Knee; Sprain
2,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),ATL@DET,Detroit Pistons,"Boeheim, Buddy",Out,G League - Two-Way
3,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),ATL@DET,Detroit Pistons,"Burks, Alec",Out,Injury/Illness - Left Navicular; Fracture
4,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),ATL@DET,Detroit Pistons,"Ivey, Jaden",Available,Injury/Illness - Illness; Non-Covid
5,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),ATL@DET,Detroit Pistons,"Key, Braxton",Out,G League - Two-Way
6,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Charlotte Hornets,"Ball, LaMelo",Out,Injury/Illness - Left Ankle; Sprain
7,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Charlotte Hornets,"Martin, Cody",Out,Injury/Illness - Left Quad; Soreness
8,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Charlotte Hornets,"Rozier, Terry",Out,Injury/Illness - Right Ankle; Sprain
9,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Orlando Magic,"Anthony, Cole",Out,Injury/Illness - Right Internal Oblique; Injury
10,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Orlando Magic,"Fultz, Markelle",Out,Injury/Illness - Left Big Toe; Fracture
11,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Orlando Magic,"Harris, Gary",Out,Injury/Illness - Left Knee; Injury recovery
12,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Orlando Magic,"Isaac, Jonathan",Out,Injury/Illness - Left Knee; Injury recovery
13,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Orlando Magic,"Suggs, Jalen",Out,Injury/Illness - Right Ankle; Sprain
14,2022-10-28 19:30:00,2022-10-28 19:00:00,10/28/2022,07:00 (ET),CHA@ORL,Orlando Magic,"Wagner, Moritz",Out,Injury/Illness - Right Midfoot; Sprain
15,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Boston Celtics,"Davison, JD",Out,G League - Two-Way
16,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Boston Celtics,"Gallinari, Danilo",Out,Injury/Illness - Left Knee; ACL Repair
17,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Boston Celtics,"Kabengele, Mfiondu",Out,G League - Two-Way
18,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Boston Celtics,"Williams III, Robert",Out,Injury/Illness - Left Knee; Surgery
19,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Boston Celtics,"Williams, Grant",Out,League Suspension
20,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Cleveland Cavaliers,"Diakite, Mamadi",Out,G League - Two-Way
21,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Cleveland Cavaliers,"Garland, Darius",Out,Injury/Illness - Left Eye; Laceration
22,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Cleveland Cavaliers,"Mobley, Isaiah",Out,G League - Two-Way
23,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Cleveland Cavaliers,"Rubio, Ricky",Out,Injury/Illness - Left Knee; ACL Surgery
24,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),CLE@BOS,Cleveland Cavaliers,"Windler, Dylan",Out,Injury/Illness - Right Ankle; Sprain
25,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),IND@WAS,Indiana Pacers,"Brown, Kendall",Out,G League - Two-Way
26,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),IND@WAS,Indiana Pacers,"Queen, Trevelin",Out,G League - Two-Way
27,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),IND@WAS,Indiana Pacers,"Theis, Daniel",Out,Injury/Illness - Right Knee; Sore
28,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),IND@WAS,Washington Wizards,"Kispert, Corey",Out,Injury/Illness - Left Ankle; Left ankle sprain
29,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),IND@WAS,Washington Wizards,"Wright, Delon",Out,Injury/Illness - Right Hamstring; Right hamstring strain
30,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),PHI@TOR,Philadelphia 76ers,"Champagnie, Julian",Out,G League - Two-Way
31,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),PHI@TOR,Philadelphia 76ers,"Embiid, Joel",Out,Injury/Illness - Right Knee; Injury Recovery
32,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),PHI@TOR,Philadelphia 76ers,"Foster Jr., Michael",Out,G League - Two-Way
33,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),PHI@TOR,Toronto Raptors,"Dowtin, Jeff",Out,G League - Two-Way
34,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),PHI@TOR,Toronto Raptors,"Harper Jr., Ron",Out,G League - Two-Way
35,2022-10-28 19:30:00,2022-10-28 19:30:00,10/28/2022,07:30 (ET),PHI@TOR,Toronto Raptors,"Porter Jr., Otto",Out,Personal Reasons
